ID,Cluster,MT Score,YAP,PI3KAKT,TGFB,WNT,MAPK,FOXO,TNF,NOTCH,HIF1,CD8
TCGA.18.3419.01,Cluster III,3145.046554,3191.311542,2791.36159,3170.892968,2321.620111,2669.273952,4441.511607,4132.393943,4797.47487,5034.327216,-322.6460475
TCGA.18.3421.01,Cluster III,3618.446396,3102.352101,2846.905914,3343.915122,2102.947749,2667.41151,4123.434053,4092.732902,4081.921153,4814.089459,1912.944177
TCGA.18.4083.01,Cluster III,4627.943288,3640.83491,3042.827022,3905.681577,2691.86909,2777.940425,4458.392038,3334.425574,4747.342157,4890.762714,-234.303864
TCGA.18.4086.01,Cluster III,4849.96703,3722.267777,3321.649592,3703.517763,2841.926752,3006.011905,4628.857637,4281.46227,4340.105727,4963.788609,-1694.065478
TCGA.18.4721.01,Cluster III,4602.334715,3417.010779,3364.904931,3765.678887,2809.454888,2985.571812,4674.168649,4283.03879,4695.338808,5040.021755,641.3739591
TCGA.18.5592.01,Cluster III,4593.93516,3949.320171,3105.751226,3484.262874,3258.308297,2990.07886,4428.519312,4027.351153,4756.110253,4871.099288,-1222.158979
TCGA.18.5595.01,Cluster III,3439.50792,3800.202171,2977.581006,3610.57471,2782.662777,2985.034619,4623.108249,3677.698087,4755.903025,5027.265771,-3954.364372
TCGA.21.1070.01,Cluster III,3949.407461,3462.82703,3392.691127,3362.002813,2526.096585,3131.640517,4466.496267,4868.789685,4579.809776,4788.008011,1259.731018
TCGA.21.1071.01,Cluster III,4298.560117,3571.055569,3260.324891,3489.622249,2879.288,2924.25737,4551.280597,4326.632631,4841.332601,4943.800836,-1994.438416
TCGA.21.1072.01,Cluster III,4974.139159,3835.858888,3235.60671,3792.453303,3046.152925,2974.340087,4508.265007,4350.549332,4263.307832,4755.401198,-3223.85207
TCGA.21.1075.01,Cluster III,4109.142334,3346.213776,2775.92901,3208.576585,2591.394243,2591.164838,4324.769866,3595.329687,4271.891264,4839.43335,-4924.387638
TCGA.21.1077.01,Cluster III,4736.678544,3705.222502,3105.785016,3790.725262,3049.24964,2949.904131,4320.487711,4054.870647,4700.704722,4858.8646,-3422.948833
TCGA.21.1079.01,Cluster III,5173.949562,3936.616735,3362.93809,4191.074447,3137.060957,3214.657184,4647.311857,4471.566243,5499.418758,4715.151306,-3698.191155
TCGA.21.1080.01,Cluster III,3008.535258,3151.870737,2827.61696,3314.108174,2462.541242,2760.903212,4309.456134,4082.236151,4830.181062,4464.761485,-553.0550554
TCGA.21.1081.01,Cluster III,4555.648421,3718.849798,3112.558498,3719.780905,2748.683112,2964.350582,4008.282745,4043.241744,5025.490085,4540.678739,-3989.863215
TCGA.21.1082.01,Cluster III,3657.503505,3333.984188,2860.125771,3513.849551,2612.805487,2807.229838,4279.900244,3589.026183,4695.035753,4628.541915,-1525.252877
TCGA.21.1083.01,Cluster III,3262.128745,3197.722697,2981.369056,3543.511273,2349.940171,2784.599491,4262.51259,4112.311347,4724.936498,5197.86232,-1000.064894
TCGA.21.5782.01,Cluster III,4670.308193,3900.188538,3264.294244,3822.035461,3212.451386,3180.563184,4291.021004,4233.211585,5133.901294,4963.797627,-2428.913206
TCGA.21.5783.01,Cluster III,4984.756035,4161.057151,3467.466993,4048.645933,3554.357152,3152.250995,4610.636467,3896.288264,5193.302353,4876.591179,-4125.585676
TCGA.21.5784.01,Cluster III,4406.015154,3670.768683,3110.957524,3307.880802,2759.141894,2988.890438,4167.364577,4680.876658,4225.331245,4686.489332,-1018.337812
TCGA.21.5786.01,Cluster III,4531.446469,4000.140137,3195.82749,3698.241631,3371.28646,3048.877925,4547.38316,4024.273942,4900.837123,4835.022259,-2301.850351
TCGA.21.A5DI.01,Cluster III,4595.883518,3818.969639,3130.946264,3627.773095,2724.224591,3116.037549,4486.305119,5106.884796,4958.198373,4691.856307,-2425.216165
TCGA.22.0940.01,Cluster III,3842.102256,3429.179942,3159.348601,3716.883564,2715.242963,3181.020511,4418.363901,4959.199313,4797.32275,4621.141146,1667.239327
TCGA.22.0944.01,Cluster III,4630.287881,3721.335549,3113.248927,3518.832977,2718.594446,3196.165775,4324.603701,4414.317869,4456.265001,4823.505953,-3422.248614
TCGA.22.1011.01,Cluster III,4239.087844,3685.250797,3473.550025,3923.80848,3005.185215,3271.901895,4645.587608,5003.412802,5020.341926,5347.380386,-1279.81953
TCGA.22.1012.01,Cluster III,4213.461149,3535.200978,3013.392589,3460.165938,2630.224537,2976.70693,4222.607953,3912.557284,4450.898554,4774.774501,-1787.106342
TCGA.22.1017.01,Cluster III,3268.426022,3192.349029,3090.84008,3245.159161,2479.911776,3277.232914,4271.812529,4344.047814,4789.762839,5051.771815,-1450.201103
TCGA.22.4591.01,Cluster III,4147.822298,3455.04116,3009.358139,3214.410603,2792.214104,2812.430161,4466.448429,3738.164088,4874.101784,5014.518906,-2303.416877
TCGA.22.4593.01,Cluster III,5474.085869,3801.208391,3609.427699,4172.624805,3259.424504,3358.031742,4501.7008,4375.621742,4844.277309,5048.272827,-2635.341432
TCGA.22.4595.01,Cluster III,3753.317643,3813.038291,3232.28627,3673.469,2769.582329,2857.674389,4376.118586,3798.475323,4453.255038,4941.300659,-2257.56209
TCGA.22.4599.01,Cluster III,4925.105698,3398.911289,2993.081213,3433.544001,2791.100071,2747.610691,4308.474503,4129.308143,4515.778761,5056.103047,2838.927212
TCGA.22.4601.01,Cluster III,3420.485673,3664.46629,3047.865912,3488.984899,2862.169067,3027.779061,4511.910133,3695.562259,5219.428721,5011.593121,-2676.756677
TCGA.22.4604.01,Cluster III,5470.241109,3803.233722,3332.55906,4234.453652,3158.993939,3230.750425,4397.334231,4164.578402,4932.147857,5206.605321,-1047.949964
TCGA.22.4605.01,Cluster III,4850.318052,3662.101225,3490.274912,3700.328134,3066.38901,3314.584176,4491.460262,4574.806923,4926.552494,5143.441208,-3733.712508
TCGA.22.4607.01,Cluster III,4170.91947,3460.725066,3053.031879,3628.520977,2467.454274,2787.325159,4152.783579,4037.538047,4283.860744,4443.534552,-3346.31457
TCGA.22.4609.01,Cluster III,5373.586151,3890.32041,3684.266124,4086.491902,3088.353443,3467.463104,4495.46785,4646.100603,4923.941044,5206.907653,258.2890615
TCGA.22.4613.01,Cluster III,3670.596341,3300.552404,2877.757001,3359.810545,2477.076042,2714.917582,4279.207954,3616.463871,4346.676845,4787.997795,218.0303329
TCGA.22.5471.01,Cluster III,4152.737287,3466.033219,2953.048178,3235.146572,2852.948479,2780.874259,3823.02472,4354.599174,4672.287665,4497.484709,2751.134303
TCGA.22.5473.01,Cluster III,4414.61494,3807.6795,3018.584666,3838.5439,3025.706889,2913.754521,4189.433455,4008.379613,4859.640949,4916.821129,-2720.743391
TCGA.22.5474.01,Cluster III,4061.725248,3588.241586,3183.90584,3292.151452,2883.358301,2932.320163,4289.732982,4222.725677,4800.712777,4941.199391,779.9702228
TCGA.22.5477.01,Cluster III,4629.334725,3869.159414,3023.948797,3784.823909,3245.193156,2798.615785,4601.094795,3464.637374,4926.047904,4879.284713,-1411.277335
TCGA.22.5479.01,Cluster III,4635.403909,3694.076551,3030.056193,3741.247687,2786.188167,2837.372082,4250.5605,3851.227536,4685.113979,4740.076984,-1998.7278
TCGA.22.5480.01,Cluster III,4455.303612,3881.028667,3547.418784,3912.492086,3271.235516,3083.79142,4346.199021,4902.832565,4921.207384,5077.627861,-2143.351407
TCGA.22.5482.01,Cluster III,4600.579417,3990.728744,3184.649943,3801.766087,3191.561936,3118.788069,4246.08255,3851.428704,4700.382331,4703.86716,-3890.986002
TCGA.22.5483.01,Cluster III,5149.651168,4078.923607,3244.799884,4212.907133,3336.046161,2915.391001,4283.855677,3543.708062,4653.09527,4819.674318,2986.689475
TCGA.22.5485.01,Cluster III,4020.198197,3459.072585,3109.032236,3086.896672,2849.024518,2895.462439,4186.471159,3485.399788,4896.204579,5090.580931,-3179.663857
TCGA.22.5491.01,Cluster III,3560.952417,3367.121666,2506.343255,3227.751444,2558.142395,2706.500695,4168.711331,3667.094295,4270.287809,4414.203141,-1953.019537
TCGA.22.A5C4.01,Cluster III,3659.097689,3184.172257,2925.023935,3511.713119,2529.530125,2886.288961,3966.394485,3752.274104,5074.982708,5076.601649,-3296.932444
TCGA.33.4532.01,Cluster III,3296.191413,3564.056432,2566.1551,3442.66648,2598.868943,2540.689597,4311.782722,3285.968693,4656.238545,4862.120281,-3562.39499
TCGA.33.4538.01,Cluster III,4502.876627,3544.812309,3039.240516,3420.213582,2812.031804,2858.41149,4512.339208,4352.01925,4656.242798,4754.385896,-2285.552553
TCGA.33.4547.01,Cluster III,4852.450147,3907.080133,3356.060943,3944.264619,3282.783393,3160.932837,4561.342205,4434.437653,5145.927393,5032.779725,-2509.543648
TCGA.33.4566.01,Cluster III,3675.650724,3257.292043,2882.706709,3043.341705,2274.285072,2809.861987,4364.565725,4527.310992,4221.74731,4522.735985,915.1333783
TCGA.33.4582.01,Cluster III,3363.690108,3342.051154,2489.581009,3479.598494,2535.040507,2583.148173,4241.98678,3255.899556,4634.346651,4756.966694,-1002.458993
TCGA.33.4583.01,Cluster III,4038.433733,3356.488103,2805.298813,3248.256728,2453.249661,2663.125084,4075.263508,4215.489128,3823.595683,4452.438078,397.5548075
TCGA.33.4586.01,Cluster III,4314.246812,3668.035916,3150.613406,3453.882093,2958.434021,3054.134209,4532.33726,4343.990061,4683.291223,4804.606623,-3664.757862
TCGA.33.4587.01,Cluster III,2434.070505,3054.184752,2693.195291,3203.682509,2521.772511,2126.689224,3815.494524,2803.413938,4962.318036,4561.941701,-2834.491002
TCGA.33.4589.01,Cluster III,3544.206912,3090.343936,2828.597961,3130.341841,2003.522937,2484.481273,3937.933217,4030.623316,3534.398707,4469.067067,1552.24038
TCGA.33.6737.01,Cluster III,3944.609892,3477.89601,3259.842108,3381.21733,2717.787687,3164.484797,4275.773771,4635.402722,4653.820633,4936.259297,-1918.630944
TCGA.33.A4WN.01,Cluster III,3581.467195,3513.510878,2862.647969,3155.854612,2737.7111,2829.794789,4275.549369,3553.248561,4556.022676,4787.207217,-3074.232794
TCGA.33.A5GW.01,Cluster III,3104.05549,3595.591054,2635.796709,3162.742917,2685.567706,2613.554658,3977.659134,3527.811314,4968.443361,4595.259828,-4618.994962
TCGA.33.AAS8.01,Cluster III,3325.567792,3548.978083,2888.211876,2846.933822,2577.572787,2836.516143,4278.1601,3848.818809,4716.52542,4755.612697,-3573.827058
TCGA.33.AASD.01,Cluster III,4072.429141,3819.121534,3031.744067,3520.306682,2985.954549,2887.924913,4217.477688,3960.809547,4917.320712,4821.917923,-3345.69307
TCGA.33.AASI.01,Cluster III,3145.495081,3467.597931,2828.015848,2931.118771,2590.333879,2813.636394,4146.982835,4208.204884,4934.719558,4265.767192,-849.0429092
TCGA.33.AASJ.01,Cluster III,3026.265808,3260.717316,2560.247634,2767.522648,2472.919003,2709.259748,3916.004304,3347.695145,4679.460639,4413.910124,-2122.171913
TCGA.33.AASL.01,Cluster III,3980.867288,3515.215548,2654.698019,2923.153607,2516.408062,2608.168579,3842.950787,3813.456944,4612.088367,4427.212895,-2650.271889
TCGA.34.2596.01,Cluster III,4582.476475,3763.58832,3321.918473,3803.745754,3109.521635,2996.310982,4648.992371,3673.448364,4951.573965,4992.657684,-2808.256398
TCGA.34.2600.01,Cluster III,3088.623086,3701.619886,2717.670083,3507.716024,2673.598993,2752.193384,4253.828968,3606.601765,5256.250203,4439.180077,-2376.695382
TCGA.34.5231.01,Cluster III,3626.16907,3168.113943,3160.5279,3592.47446,2792.08013,3005.323476,4324.890267,3910.877663,4699.122805,5109.543778,-879.3413909
TCGA.34.5232.01,Cluster III,3890.405151,3349.763806,3181.837681,3407.744851,2778.459677,3113.27421,4441.136118,4721.450541,4773.621328,5056.119421,-957.6602536
TCGA.34.5236.01,Cluster III,5272.618085,3908.022664,3327.079132,3936.637437,3231.129028,3264.995219,4254.116145,4083.997512,5058.091601,4929.796441,-2796.326947
TCGA.34.5240.01,Cluster III,4149.133339,3303.586371,2916.97065,3501.238063,2665.565726,2619.309771,4268.97976,3165.06496,3959.334874,4631.446319,-2061.312239
TCGA.34.5241.01,Cluster III,4871.282795,3433.889489,3273.85464,3480.809456,2545.952161,3077.316331,4700.319456,4739.271543,4396.623253,5211.579079,-545.8725453
TCGA.34.5927.01,Cluster III,4027.545036,3606.269604,3016.231894,3839.980573,2887.99229,2866.973008,4321.107158,3409.414512,4908.274575,4755.559088,-4123.632679
TCGA.34.5928.01,Cluster III,5619.893232,4120.965781,3689.949903,4187.429797,3422.168926,3425.092381,4651.512823,4777.249902,4861.613636,5166.557125,-1983.61472
TCGA.34.5929.01,Cluster III,4258.550663,3983.005904,3358.283129,3485.02762,3195.373972,3023.315386,4057.312086,3970.88826,4876.94629,4913.617858,-3740.703817
TCGA.34.7107.01,Cluster III,4578.440465,3870.383382,3283.90111,4203.831915,2978.156813,3049.941792,4659.598353,3825.559677,4871.292534,4640.536106,-2890.011945
TCGA.34.8454.01,Cluster III,4150.271998,3497.039624,3567.0874,3934.193519,2750.689091,3277.424602,4663.593995,5213.643625,5204.666444,5139.796268,-727.6816742
TCGA.34.8455.01,Cluster III,4229.925075,3652.815196,3287.458115,3735.799344,2847.657919,3170.684369,4693.946246,4353.221493,5255.707279,4936.497725,-2312.786708
TCGA.34.8456.01,Cluster III,4534.20233,3875.414623,3217.675862,3834.855666,3126.308583,2910.680711,4430.504067,3232.544673,5315.386311,4974.514352,-3076.773522
TCGA.34.A5IX.01,Cluster III,3852.234929,3232.125742,2965.827827,3353.968842,2448.713048,2928.445804,4083.828652,4483.090035,4066.01507,4748.572467,-2447.575121
TCGA.37.3783.01,Cluster III,4028.232596,2933.587063,2835.269231,3115.999456,1983.688057,2879.412454,3909.29903,4926.014425,3676.945243,4390.007358,2702.551394
TCGA.37.3789.01,Cluster III,4542.228276,3665.201572,3234.799393,3933.443368,2919.686384,3245.721407,4460.520107,4793.520267,4493.211447,4707.634564,890.3772195
TCGA.37.4133.01,Cluster III,3515.066721,3074.275932,2618.313874,2943.620194,2337.095764,2429.119781,4046.379589,4144.605691,3970.871298,4394.025622,-556.1671881
TCGA.37.A5EL.01,Cluster III,3687.85638,3386.522162,2839.634941,2684.36195,2756.652802,2710.739862,4162.417111,4081.8803,4838.892415,4329.809352,-3043.796155
TCGA.37.A5EM.01,Cluster III,5128.600871,3954.634605,3379.274065,4295.671426,2711.282994,3200.548733,4348.542034,4236.155576,5027.239403,4682.126079,-1054.13614
TCGA.37.A5EN.01,Cluster III,3784.407625,3463.761303,2859.83676,3442.936362,2966.251032,2707.525558,3925.926719,3164.585469,5020.773331,4259.800252,1484.840977
TCGA.39.5016.01,Cluster III,3902.011822,3491.648963,2977.742887,3255.714053,2796.602468,2755.150371,4304.405028,3883.837218,4849.588224,4359.168536,446.748407
TCGA.39.5019.01,Cluster III,5078.320498,3866.905261,3280.153966,4018.159869,3132.819306,3063.843544,4505.05626,4122.526528,4657.158588,4983.228632,-1278.850786
TCGA.39.5021.01,Cluster III,4512.877882,3418.101835,3148.716094,3446.174089,2968.790883,2686.045396,4119.472524,3576.568885,4762.25938,4705.220492,-569.7161417
TCGA.39.5024.01,Cluster III,3839.963587,3582.826469,3008.208533,2971.350603,2783.930909,3006.207568,4101.75981,4348.707159,4782.121657,4796.671998,-1882.212275
TCGA.39.5027.01,Cluster III,3820.451093,3506.656624,2618.708785,3338.306931,2879.210927,2619.079959,3930.677917,3196.047726,4552.179958,4470.733412,-3415.590024
TCGA.39.5028.01,Cluster III,4519.109903,3538.837656,3287.639053,3927.166928,2714.052605,2949.954203,4326.229456,4242.582413,4341.517696,4549.063217,-2213.201432
TCGA.39.5029.01,Cluster III,3998.857332,3800.276608,3246.313506,3584.756246,2721.352816,3102.64612,4483.147883,4150.656298,5140.956674,4825.658583,-360.0568537
TCGA.39.5031.01,Cluster III,5148.464345,4105.202401,3359.146453,4404.738151,3359.904319,3227.730853,4450.327477,4321.15314,4683.867983,5022.947033,-1581.84677
TCGA.39.5035.01,Cluster III,3129.208772,3488.877856,3129.954857,3681.830061,2623.513509,2994.189771,4399.23756,4368.282344,4445.299521,4931.617706,2059.421623
TCGA.39.5036.01,Cluster III,2841.243609,3388.96152,2558.071403,3091.875736,2420.282003,2677.138615,4293.628036,3731.260703,4515.061772,4588.583573,-1586.039809
TCGA.39.5037.01,Cluster III,3240.745846,3319.572903,2460.245057,3021.10867,2502.815363,2518.28502,3806.847657,3310.13049,4224.44775,4381.630713,-3477.268473
TCGA.39.5039.01,Cluster III,5180.225335,3599.253979,3368.13201,3887.470596,2879.14672,3520.85337,4599.045063,4746.378842,4419.907421,4957.455651,-1439.463647
TCGA.43.3394.01,Cluster III,3878.833508,3327.152455,2964.79496,3390.54165,2568.987882,2733.67925,4414.565725,3756.180916,4320.517977,4841.075177,-2339.089481
TCGA.43.3920.01,Cluster III,5644.528348,3570.963078,3153.002378,4000.893388,2780.78278,2793.314119,4170.378393,4309.587593,3847.285214,4328.656509,1151.151589
TCGA.43.5670.01,Cluster III,3619.09196,3735.482895,2894.093788,3343.085492,2847.193271,2986.137469,3992.415803,4217.005318,4505.111635,4240.306282,-5189.156687
TCGA.43.6143.01,Cluster III,3082.12644,3400.514087,3037.548735,3606.749502,2580.952455,2871.908116,4525.607511,3226.411261,5025.260246,4983.490388,-2628.842927
TCGA.43.6770.01,Cluster III,4740.014368,3737.474421,3360.657058,3763.739383,3130.287618,3050.905793,4588.376442,3882.512557,5005.325574,5137.992891,-3957.621483
TCGA.43.6771.01,Cluster III,4465.693607,3723.55346,3337.755551,3599.85105,2709.843686,3491.201416,4397.696394,4704.137141,5111.79315,4980.907401,-1214.813386
TCGA.43.7656.01,Cluster III,3459.967563,3403.503297,3174.154302,3509.510457,2787.638929,2940.841076,4647.036261,4101.204474,5117.588652,4889.473342,222.1033905
TCGA.43.7657.01,Cluster III,4470.346804,3906.338361,3401.346288,3927.795946,3087.037509,2948.85683,4427.87351,3210.421383,5106.86216,4655.655642,-3668.174934
TCGA.43.8115.01,Cluster III,4946.253846,3897.461982,3438.650285,3983.540262,3238.311514,3221.612857,4681.810658,4351.155603,5293.400831,5220.79231,177.1678241
TCGA.43.8116.01,Cluster III,3327.919878,3447.481562,3271.466774,3360.753017,2746.106701,2975.132998,4469.359354,4630.596258,4766.365088,4999.140472,-1980.782415
TCGA.43.8118.01,Cluster III,3807.412331,3351.711503,3166.038258,3380.611896,2622.016844,2945.850616,4244.42283,3798.079547,4810.871687,4927.536244,-3245.607
TCGA.43.A474.01,Cluster III,4799.887328,3795.618009,3213.552669,3968.960043,3124.189481,2970.688714,4514.527829,3742.548049,4915.776639,4980.322245,-5321.386548
TCGA.43.A475.01,Cluster III,4028.519255,3412.636429,3185.433844,3268.106304,2845.374964,2894.931613,4262.530347,4365.798136,4707.533552,4810.61193,3585.965078
TCGA.43.A56U.01,Cluster III,4175.836161,3114.093581,3376.434377,3175.206148,2373.584787,3263.751959,4622.340638,4992.091289,4987.129033,5086.530001,-177.1729097
TCGA.43.A56V.01,Cluster III,4122.360823,3664.077705,3098.185947,3410.892044,2921.121166,2873.341941,4229.981477,4148.909562,4853.48886,4836.664283,-3580.73582
TCGA.46.3765.01,Cluster III,4061.192414,3386.170436,3073.651817,3442.663192,2731.185608,2943.215474,4298.060181,3830.37382,4233.462208,4935.74592,-1691.127522
TCGA.46.3768.01,Cluster III,3068.46968,3327.247808,2771.671419,2876.451788,2627.508087,2708.36195,4137.909483,3194.449154,4670.722654,4556.751761,-2416.332344
TCGA.46.3769.01,Cluster III,3454.550953,3260.50804,3138.295181,2825.305526,2311.535796,3085.056805,4247.541721,4057.10208,4216.922036,4584.604179,328.9190889
TCGA.46.6025.01,Cluster III,4491.525221,3896.901568,3173.479304,3578.0503,3229.633736,3101.235898,4088.752387,3994.147768,4991.839986,4777.042597,-2969.764871
TCGA.51.4079.01,Cluster III,4948.456095,3733.430866,3247.020346,3800.857636,2805.700922,3015.822865,4377.170461,4466.233004,4575.711548,4876.195792,-1449.808742
TCGA.51.4080.01,Cluster III,3918.468847,3544.154833,2663.174918,3426.684686,2649.627927,2550.686972,4322.78224,3064.220945,4256.068145,4370.751992,-2984.037002
TCGA.51.4081.01,Cluster III,4986.904285,4113.921452,3351.986438,3860.109714,3329.276632,3108.283331,4587.312356,3609.81329,5033.180415,4775.071137,-4529.038711
TCGA.51.6867.01,Cluster III,4567.993204,3674.663919,3265.869483,3831.063666,3165.500673,3071.247431,4581.738269,4282.397779,5059.178538,4979.664045,-477.4287684
